Periodname,Provider Parent org code,Provider Parent name,Provider Org code,Provider Org name,Commissioner Parent Org Code,Commissioner Org Name,Commissioner Org Code,Ip Elect Ord,Ip Elect Day,Ip Elect Total,Ip Elecord Planned,Ip Elecday Planned,Ip Electotal Planned,Ip Elect Total Tc,Ip Nonelect,Op Gprefsmade M,Op Gprefsseen M,Op Gprefsmade Ga M,Op Gprefsseen Ga M,Op Otherrefsmade Ga M,Op 1statt Ga M
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QHM,NHS SUNDERLAND CCG,00P,0,82,82,0,23,23,0,23,71,50,68,49,44,90
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QHM,NHS NORTH CUMBRIA CCG,01H,0,1,1,0,0,0,0,0,0,4,0,4,3,8
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QHM,NHS NEWCASTLE GATESHEAD CCG,13T,0,6,6,0,4,4,0,17,5,26,4,23,11,59
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QHM,NHS TEES VALLEY CCG,16C,15,207,222,9,149,158,0,677,311,357,251,301,372,659
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QHM,NHS COUNTY DURHAM CCG,84H,60,879,939,15,642,657,0,2062,1376,1730,1178,1563,1481,2791
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QHM,NHS NORTH TYNESIDE CCG,99C,0,1,1,0,1,1,0,0,0,0,0,0,0,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QJ2,NHS DERBY AND DERBYSHIRE CCG,15M,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QJG,NHS IPSWICH AND EAST SUFFOLK CCG,06L,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QMF,NHS CITY AND HACKNEY CCG,07T,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QNX,NHS EAST SUSSEX CCG,97R,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QOP,NHS OLDHAM CCG,00Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QOQ,NHS HULL CCG,03F,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QOQ,NHS VALE OF YORK CCG,03Q,0,0,0,0,0,0,0,1,1,0,1,0,1,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QOQ,NHS NORTH YORKSHIRE CCG,42D,0,5,5,0,2,2,0,159,21,20,17,19,66,75
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",92G,0,0,0,0,0,0,0,0,0,0,0,0,2,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QRL,NHS SOUTHAMPTON CCG,10X,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QRV,NHS BRENT CCG,07P,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QRV,NHS HAMMERSMITH AND FULHAM CCG,08C,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,52R,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QT6,NHS KERNOW CCG,11N,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",15C,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QWO,NHS GREATER HUDDERSFIELD CCG,03A,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QWO,NHS LEEDS CCG,15F,0,0,0,0,0,0,0,2,1,1,1,1,1,2
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QWO,NHS BRADFORD DISTRICT AND CRAVEN CCG,36J,0,0,0,0,0,0,0,1,0,0,0,0,3,1
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QWU,NHS COVENTRY AND RUGBY CCG,05A,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QYG,NHS KNOWSLEY CCG,01J,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QHM,CUMBRIA AND NORTH EAST STP,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,QYG,NHS CHESHIRE CCG,27D,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",QJ2,NHS DERBY AND DERBYSHIRE CCG,15M,13,24,37,13,24,37,0,0,17,0,17,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",QK1,NHS WEST LEICESTERSHIRE CCG,04V,0,1,1,0,1,1,0,0,2,0,2,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",QNC,NHS EAST STAFFORDSHIRE CCG,05D,3,2,5,3,2,5,0,0,7,0,7,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",QNC,NHS NORTH STAFFORDSHIRE CCG,05G,0,1,1,0,1,1,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",QNC,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,05Q,1,0,1,1,0,1,0,0,2,0,2,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",QOQ,NHS NORTH YORKSHIRE CCG,42D,0,1,1,0,1,1,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,52R,2,0,2,2,0,2,0,0,1,0,1,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,QF7,NHS BASSETLAW CCG,02Q,0,0,0,0,0,0,0,0,2,0,2,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,QF7,NHS DONCASTER CCG,02X,0,0,0,0,0,0,0,0,2,0,2,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,QJ2,NHS DERBY AND DERBYSHIRE CCG,15M,0,0,0,0,0,0,0,0,44,0,44,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,QJM,NHS LINCOLNSHIRE CCG,71E,0,0,0,0,0,0,0,0,4,0,4,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,QOQ,NHS NORTH LINCOLNSHIRE CCG,03K,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,52R,0,0,0,0,0,0,0,0,11,0,11,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,QYG,NHS CHESHIRE CCG,27D,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,,NHS ENGLAND,X24,1,9,10,0,0,0,0,2,15,42,15,42,1,281
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QF7,NHS BARNSLEY CCG,02P,0,0,0,0,0,0,0,2,0,0,0,0,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QF7,NHS BASSETLAW CCG,02Q,0,0,0,0,0,0,0,6,0,3,0,3,1,6
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QF7,NHS DONCASTER CCG,02X,0,0,0,0,0,0,0,0,2,1,1,0,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QF7,NHS ROTHERHAM CCG,03L,0,1,1,0,0,0,0,2,1,1,1,1,5,6
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QF7,NHS SHEFFIELD CCG,03N,1,6,7,0,0,0,0,42,40,40,40,38,29,75
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QHL,NHS BIRMINGHAM AND SOLIHULL CCG,15E,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QHM,NHS NEWCASTLE GATESHEAD CCG,13T,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QHM,NHS COUNTY DURHAM CCG,84H,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QJ2,NHS DERBY AND DERBYSHIRE CCG,15M,55,638,693,12,53,65,0,2087,1272,2614,1088,2397,703,3676
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QJM,NHS LINCOLNSHIRE CCG,71E,0,0,0,0,0,0,0,0,3,3,3,3,0,4
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QMF,NHS WALTHAM FOREST CCG,08W,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QNC,NHS EAST STAFFORDSHIRE CCG,05D,0,0,0,0,0,0,0,0,1,1,1,1,1,2
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QNC,NHS NORTH STAFFORDSHIRE CCG,05G,0,0,0,0,0,0,0,0,0,1,0,1,1,2
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QNC,NHS STOKE ON TRENT CCG,05W,0,0,0,0,0,0,0,0,0,2,0,2,0,2
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QOC,NHS SHROPSHIRE CCG,05N,0,0,0,0,0,0,0,0,1,1,1,1,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QOP,NHS TAMESIDE AND GLOSSOP CCG,01Y,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QOP,NHS TRAFFORD CCG,02A,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QOP,NHS MANCHESTER CCG,14L,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QOQ,NHS EAST RIDING OF YORKSHIRE CCG,02Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QOQ,NHS HULL CCG,03F,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QOQ,NHS NORTH EAST LINCOLNSHIRE CCG,03H,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QRV,NHS HAMMERSMITH AND FULHAM CCG,08C,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,52R,0,4,4,0,2,2,0,9,31,33,30,31,17,57
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QU9,NHS OXFORDSHIRE CCG,10Q,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",15C,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QYG,NHS WIRRAL CCG,12F,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,QYG,NHS LIVERPOOL CCG,99A,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,,,NONC,1,3,4,0,2,2,0,20,0,9,0,7,3,37
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,,NHS ENGLAND,X24,23,258,281,3,224,227,0,97,32,57,32,49,1006,329
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS BLACKBURN WITH DARWEN CCG,00Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS BLACKPOOL CCG,00R,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS CHORLEY AND SOUTH RIBBLE CCG,00X,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS EAST LANCASHIRE CCG,01A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS GREATER PRESTON CCG,01E,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS MORECAMBE BAY CCG,01K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS WEST LANCASHIRE CCG,02G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QE1,NHS FYLDE AND WYRE CCG,02M,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QF7,NHS BARNSLEY CCG,02P,0,0,0,0,0,0,0,4,0,0,0,0,1,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QF7,NHS BASSETLAW CCG,02Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QF7,NHS DONCASTER CCG,02X,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QF7,NHS ROTHERHAM CCG,03L,0,1,1,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QF7,NHS SHEFFIELD CCG,03N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,18C,0,0,0,0,0,0,0,2,0,1,0,1,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QH8,NHS MID ESSEX CCG,06Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QH8,NHS THURROCK CCG,07G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QH8,NHS BASILDON AND BRENTWOOD CCG,99E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QH8,NHS CASTLE POINT AND ROCHFORD CCG,99F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QH8,NHS SOUTHEND CCG,99G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHG,NHS MILTON KEYNES CCG,04F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHG,NHS BEDFORDSHIRE CCG,06F,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHG,NHS LUTON CCG,06P,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHL,NHS BIRMINGHAM AND SOLIHULL CCG,15E,1,1,2,1,1,2,0,4,5,12,5,12,2,16
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS NORTHUMBERLAND CCG,00L,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS SOUTH TYNESIDE CCG,00N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS SUNDERLAND CCG,00P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS NORTH CUMBRIA CCG,01H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS NEWCASTLE GATESHEAD CCG,13T,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS TEES VALLEY CCG,16C,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS COUNTY DURHAM CCG,84H,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QHM,NHS NORTH TYNESIDE CCG,99C,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QJ2,NHS DERBY AND DERBYSHIRE CCG,15M,86,1061,1147,48,919,967,0,3183,1478,1682,1276,1500,749,2852
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QJG,NHS IPSWICH AND EAST SUFFOLK CCG,06L,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QJG,NHS NORTH EAST ESSEX CCG,06T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QJ2,JOINED UP CARE DERBYSHIRE STP,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,QJG,NHS WEST SUFFOLK CCG,07K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
